Student ID,First Name,Last Name,Age,Gender,University,Degree Program,Year of Study,GPA,Part-time Job,Residential Status,Monthly Income,Preferred Accommodation,Distance to University,Transportation Method,Family Income,Scholarship Status,Boarding House Interest,Accommodation Budget,Special Needs
2026315,Harsha,Wijesinghe,21,Male,NSBM Green University,Business,2th Year,3.9,No,Off-campus,0,On-campus,7 km,Private vehicle,81678,Yes,Yes,37543,Yes
2026316,Ayesh,Wijesinghe,19,Male,NSBM Green University,Business,1th Year,2.46,Yes,Boarding house,4311,On-campus,15 km,Walk,266664,No,Yes,16473,No
2026317,Kasun,Jayasekara,24,Male,NSBM Green University,Engineering,3th Year,2.38,No,Boarding house,0,Private residence,5 km,Private vehicle,198761,No,No,27764,Yes
2026318,Sachini,Jayasekara,19,Female,University of Moratuwa,Engineering,3th Year,2.88,No,On-campus,0,Boarding house,1 km,Private vehicle,299934,Yes,Yes,33170,No
2026319,Harsha,Wickramasinghe,19,Female,SLIIT,IT,1th Year,3.64,No,Boarding house,0,On-campus,12 km,Private vehicle,50354,No,Yes,17028,Yes
2026320,Nethmi,Perera,25,Female,NSBM Green University,Business,3th Year,2.23,No,Off-campus,0,Boarding house,2 km,Walk,246285,Yes,Yes,37866,Yes
2026321,Kasun,Wijesinghe,24,Female,University of Colombo,Medicine,4th Year,3.86,No,Boarding house,0,Boarding house,5 km,Train,66691,No,No,28661,Yes
2026322,Harsha,Silva,23,Female,SLIIT,Medicine,2th Year,2.94,No,On-campus,0,On-campus,9 km,Train,178643,No,No,32584,No
2026323,Ravindu,Fernando,21,Female,SLIIT,Engineering,2th Year,3.39,Yes,Boarding house,21747,Boarding house,17 km,Train,66518,Yes,Yes,22108,Yes
2026324,Ayesh,Jayasekara,20,Male,University of Moratuwa,IT,1th Year,2.08,Yes,On-campus,8123,Boarding house,18 km,Bus,242878,Yes,No,32274,Yes
2026325,Sachini,Wijesinghe,24,Female,SLIIT,Medicine,1th Year,2.69,Yes,Boarding house,6926,On-campus,2 km,Train,176634,No,Yes,24179,No
2026326,Ayesh,Jayasekara,22,Female,SLIIT,Medicine,4th Year,2.84,No,Off-campus,0,On-campus,2 km,Private vehicle,205995,Yes,No,30229,No
2026327,Tharushi,Jayasekara,23,Female,SLIIT,Business,1th Year,3.02,No,Boarding house,0,Boarding house,17 km,Private vehicle,176691,Yes,No,26178,Yes
2026328,Ayesh,Jayasekara,21,Male,NSBM Green University,Engineering,2th Year,3.34,Yes,Boarding house,7370,On-campus,4 km,Train,259423,Yes,Yes,33318,No
2026329,Nethmi,Wickramasinghe,21,Female,University of Colombo,Engineering,4th Year,3.6,Yes,Off-campus,17301,Private residence,14 km,Walk,192002,No,Yes,19132,No
2026330,Ayesh,Perera,22,Female,NSBM Green University,Medicine,4th Year,3.71,Yes,Off-campus,16071,Private residence,8 km,Bus,176989,No,Yes,20919,Yes
2026331,Kasun,Wickramasinghe,18,Female,University of Colombo,IT,2th Year,3.18,Yes,Boarding house,5269,On-campus,6 km,Walk,168501,No,Yes,28558,Yes
2026332,Ravindu,Jayasekara,25,Female,University of Moratuwa,Engineering,1th Year,2.23,Yes,On-campus,16947,Private residence,12 km,Private vehicle,139463,Yes,No,18070,Yes
2026333,Ravindu,Fernando,22,Male,SLIIT,Medicine,4th Year,3.06,No,Off-campus,0,Private residence,16 km,Train,184718,Yes,No,38133,Yes
2026334,Sachini,Wijesinghe,19,Male,NSBM Green University,Business,2th Year,2.17,No,Off-campus,0,Boarding house,16 km,Bus,115108,No,Yes,16666,Yes
2026335,Nethmi,Wijesinghe,21,Male,University of Colombo,Medicine,1th Year,3.15,Yes,Off-campus,17654,Boarding house,19 km,Private vehicle,171133,Yes,Yes,34991,No
2026336,Harsha,Jayasekara,22,Female,NSBM Green University,Medicine,4th Year,3.76,Yes,Off-campus,10703,Boarding house,17 km,Walk,82710,Yes,No,35473,Yes
2026337,Sachini,Silva,25,Female,SLIIT,Engineering,2th Year,2.63,Yes,Off-campus,17039,Private residence,13 km,Train,195193,No,No,33710,Yes
2026338,Dinuka,Silva,24,Female,NSBM Green University,Engineering,4th Year,3.28,No,On-campus,0,On-campus,15 km,Private vehicle,136503,No,No,18829,No
2026339,Ayesh,Jayasekara,24,Male,University of Colombo,Business,2th Year,2.93,Yes,On-campus,13176,Boarding house,13 km,Train,80374,Yes,Yes,20319,Yes
2026340,Sachini,Jayasekara,23,Male,University of Colombo,Medicine,1th Year,2.12,Yes,On-campus,24920,Private residence,5 km,Bus,286428,Yes,Yes,35908,No
2026341,Nethmi,Jayasekara,23,Female,University of Colombo,IT,1th Year,3.47,No,On-campus,0,Private residence,15 km,Private vehicle,88414,No,Yes,29699,Yes
2026342,Kasun,Perera,25,Male,University of Moratuwa,IT,3th Year,3.98,No,On-campus,0,On-campus,4 km,Bus,150603,Yes,Yes,33596,Yes
2026343,Tharushi,Fernando,20,Male,SLIIT,Medicine,2th Year,3.29,No,Boarding house,0,Boarding house,14 km,Walk,101011,No,Yes,30545,Yes
2026344,Kasun,Wijesinghe,18,Male,University of Moratuwa,IT,2th Year,3.67,Yes,Boarding house,2868,Boarding house,17 km,Walk,162126,Yes,Yes,35207,Yes
2026345,Harsha,Perera,22,Female,SLIIT,Engineering,2th Year,3.08,Yes,Off-campus,15167,Private residence,3 km,Train,137401,Yes,No,21417,Yes
2026346,Ayesh,Perera,20,Female,University of Colombo,IT,1th Year,2.67,No,Off-campus,0,Boarding house,3 km,Train,298419,Yes,No,19048,Yes
2026347,Tharushi,Fernando,24,Male,University of Moratuwa,Medicine,3th Year,2.34,Yes,On-campus,11177,Private residence,11 km,Bus,135507,No,No,31541,Yes
2026348,Harsha,Wickramasinghe,19,Male,NSBM Green University,IT,1th Year,3.58,Yes,Boarding house,17758,Private residence,5 km,Walk,86083,Yes,Yes,34628,Yes
2026349,Harsha,Fernando,18,Male,University of Colombo,IT,1th Year,3.27,Yes,On-campus,18700,On-campus,6 km,Walk,292819,No,Yes,39311,Yes
2026350,Kasun,Perera,18,Male,NSBM Green University,Business,4th Year,2.18,Yes,Boarding house,19118,Private residence,14 km,Bus,266870,Yes,Yes,16524,No
2026351,Dinuka,Silva,21,Female,SLIIT,Engineering,1th Year,2.1,Yes,On-campus,7380,On-campus,8 km,Walk,221249,No,No,38100,Yes
2026352,Nethmi,Jayasekara,19,Female,SLIIT,Business,2th Year,2.63,No,Boarding house,0,On-campus,17 km,Bus,127660,Yes,Yes,20475,Yes
2026353,Sachini,Wijesinghe,22,Male,University of Moratuwa,Medicine,2th Year,3.44,No,Off-campus,0,On-campus,20 km,Bus,153502,No,Yes,17337,Yes
2026354,Tharushi,Perera,20,Female,University of Colombo,Medicine,3th Year,2.63,Yes,Boarding house,12778,Boarding house,1 km,Train,248407,Yes,No,28811,No
2026355,Sachini,Wickramasinghe,18,Female,University of Moratuwa,Medicine,3th Year,3.74,Yes,Boarding house,23245,Boarding house,18 km,Train,233175,Yes,Yes,20134,No
2026356,Tharushi,Jayasekara,21,Male,SLIIT,Business,3th Year,3.01,No,Off-campus,0,Boarding house,18 km,Walk,163559,Yes,No,31898,No
2026357,Kasun,Wijesinghe,22,Female,University of Moratuwa,Business,1th Year,3.02,Yes,Off-campus,9051,Boarding house,12 km,Train,286757,Yes,Yes,22773,Yes
2026358,Ayesh,Perera,18,Female,University of Colombo,Engineering,3th Year,3.5,Yes,Boarding house,14790,Boarding house,12 km,Private vehicle,112401,No,No,16737,Yes
2026359,Ravindu,Jayasekara,20,Male,University of Colombo,Engineering,3th Year,2.91,Yes,On-campus,7481,On-campus,9 km,Private vehicle,289014,Yes,Yes,35728,No
2026360,Sachini,Perera,24,Male,SLIIT,Medicine,1th Year,2.79,No,Off-campus,0,On-campus,16 km,Walk,77819,No,No,35291,No
2026361,Ravindu,Silva,23,Male,NSBM Green University,IT,2th Year,3.43,No,On-campus,0,Private residence,14 km,Walk,180947,Yes,Yes,30954,Yes
2026362,Sachini,Perera,23,Female,University of Colombo,Business,1th Year,3.54,No,Off-campus,0,Private residence,13 km,Bus,143903,Yes,Yes,34149,Yes
2026363,Dinuka,Silva,19,Female,University of Colombo,IT,1th Year,2.97,No,Off-campus,0,Boarding house,10 km,Train,123871,No,Yes,15757,No
2026364,Nethmi,Silva,24,Male,SLIIT,IT,3th Year,2.22,Yes,Off-campus,7417,On-campus,8 km,Train,259941,Yes,No,37085,No
2026365,Harsha,Wickramasinghe,22,Male,SLIIT,Business,2th Year,2.06,Yes,Boarding house,19753,Boarding house,10 km,Train,144587,Yes,Yes,39868,Yes
2026366,Harsha,Wijesinghe,21,Female,University of Moratuwa,Business,2th Year,3.15,Yes,Off-campus,11337,Private residence,14 km,Private vehicle,125587,No,No,36026,Yes
2026367,Kasun,Perera,25,Female,SLIIT,Engineering,1th Year,2.39,No,Off-campus,0,Boarding house,7 km,Train,205921,No,No,33344,No
2026368,Dinuka,Silva,18,Female,SLIIT,Engineering,3th Year,2.09,No,On-campus,0,On-campus,12 km,Walk,160784,Yes,No,16203,Yes
2026369,Kasun,Silva,24,Male,University of Colombo,IT,2th Year,2.04,No,Off-campus,0,Private residence,8 km,Private vehicle,199610,No,Yes,23868,Yes
2026370,Harsha,Jayasekara,23,Male,University of Colombo,Business,1th Year,3.8,No,Off-campus,0,Boarding house,12 km,Private vehicle,72193,No,Yes,29784,Yes
2026371,Harsha,Silva,25,Male,NSBM Green University,Business,2th Year,3.82,Yes,Boarding house,6780,Boarding house,10 km,Private vehicle,232366,No,Yes,16967,No
2026372,Tharushi,Jayasekara,23,Female,NSBM Green University,Medicine,2th Year,2.47,Yes,Boarding house,5700,On-campus,18 km,Private vehicle,252876,No,No,18356,No
2026373,Ravindu,Jayasekara,24,Male,University of Colombo,Business,3th Year,2.59,Yes,Boarding house,24152,Private residence,10 km,Bus,272061,Yes,No,30362,No
2026374,Harsha,Jayasekara,25,Female,University of Moratuwa,Business,4th Year,2.99,Yes,Off-campus,671,On-campus,19 km,Bus,54386,Yes,No,31319,Yes
2026375,Nethmi,Wijesinghe,21,Female,SLIIT,Engineering,3th Year,3.56,Yes,Boarding house,4113,Private residence,1 km,Bus,109752,Yes,No,24595,No
2026376,Ayesh,Jayasekara,22,Male,NSBM Green University,IT,1th Year,2.83,Yes,On-campus,18411,On-campus,18 km,Train,219568,No,Yes,32872,No
2026377,Sachini,Perera,25,Male,University of Moratuwa,IT,1th Year,2.58,No,Boarding house,0,On-campus,2 km,Private vehicle,79236,Yes,Yes,37203,No
2026378,Sachini,Perera,21,Male,University of Moratuwa,Business,1th Year,2.36,No,Boarding house,0,On-campus,2 km,Bus,223981,Yes,No,18357,Yes
2026379,Ravindu,Wijesinghe,25,Female,NSBM Green University,Engineering,2th Year,2.46,Yes,Off-campus,10732,On-campus,18 km,Walk,104101,No,No,34335,Yes
2026380,Nethmi,Silva,18,Male,NSBM Green University,Business,2th Year,3.1,No,Boarding house,0,Boarding house,1 km,Private vehicle,139418,No,Yes,38407,Yes
2026381,Ravindu,Perera,24,Male,NSBM Green University,Business,3th Year,3.94,No,On-campus,0,Boarding house,12 km,Walk,107084,No,Yes,20785,No
2026382,Dinuka,Jayasekara,20,Male,University of Moratuwa,Business,1th Year,2.63,Yes,On-campus,19006,Boarding house,9 km,Bus,131248,No,Yes,39934,Yes
2026383,Ayesh,Perera,18,Female,NSBM Green University,Medicine,3th Year,2.26,Yes,Boarding house,9369,On-campus,14 km,Bus,236248,Yes,No,36220,Yes
2026384,Nethmi,Wickramasinghe,23,Female,University of Moratuwa,IT,2th Year,3.01,No,Off-campus,0,Boarding house,13 km,Train,122508,Yes,No,16056,No
2026385,Dinuka,Silva,21,Male,University of Moratuwa,IT,4th Year,3.33,No,Off-campus,0,Boarding house,14 km,Bus,295643,Yes,Yes,21291,Yes
2026386,Ravindu,Jayasekara,22,Male,University of Moratuwa,Medicine,4th Year,2.86,Yes,Boarding house,18328,Boarding house,18 km,Bus,271405,No,No,39836,No
2026387,Ravindu,Fernando,23,Male,SLIIT,Business,1th Year,2.29,Yes,On-campus,20184,Boarding house,1 km,Walk,101740,Yes,No,38464,Yes
2026388,Harsha,Fernando,18,Female,NSBM Green University,Medicine,3th Year,3.84,No,On-campus,0,Private residence,11 km,Walk,232062,No,No,30490,No
2026389,Ayesh,Silva,19,Female,SLIIT,Medicine,1th Year,2.72,No,Off-campus,0,Boarding house,7 km,Walk,221553,No,No,26766,Yes
2026390,Dinuka,Perera,18,Male,University of Colombo,Engineering,1th Year,2.32,Yes,On-campus,7466,Private residence,3 km,Walk,257205,No,Yes,34360,Yes
2026391,Nethmi,Perera,24,Male,SLIIT,Engineering,4th Year,3.43,Yes,On-campus,23997,Private residence,19 km,Private vehicle,199473,No,No,17656,Yes
2026392,Ravindu,Jayasekara,20,Female,SLIIT,Medicine,1th Year,3.06,No,On-campus,0,Boarding house,15 km,Private vehicle,51606,Yes,No,29592,Yes
2026393,Ravindu,Fernando,25,Female,University of Colombo,Medicine,2th Year,2.57,Yes,Boarding house,1707,Boarding house,10 km,Bus,294054,Yes,No,39070,Yes
2026394,Harsha,Perera,24,Female,NSBM Green University,Engineering,4th Year,2.99,No,On-campus,0,On-campus,11 km,Walk,108645,No,Yes,15489,No
2026395,Ravindu,Jayasekara,21,Male,University of Colombo,Engineering,2th Year,2.47,No,Boarding house,0,On-campus,15 km,Train,66450,Yes,Yes,15406,No
2026396,Nethmi,Jayasekara,22,Male,University of Moratuwa,Medicine,3th Year,3.17,Yes,On-campus,16377,Boarding house,3 km,Private vehicle,60585,Yes,No,36620,Yes
2026397,Dinuka,Silva,23,Male,NSBM Green University,Business,2th Year,3.53,Yes,On-campus,8231,Private residence,5 km,Walk,70780,No,Yes,31397,Yes
2026398,Dinuka,Wickramasinghe,21,Male,NSBM Green University,Medicine,3th Year,3.74,Yes,On-campus,17365,On-campus,18 km,Train,228669,No,Yes,34255,No
2026399,Ravindu,Perera,25,Female,SLIIT,IT,3th Year,3.02,Yes,Off-campus,5225,Boarding house,2 km,Train,290584,Yes,Yes,36186,Yes
2026400,Ravindu,Wickramasinghe,25,Female,SLIIT,IT,1th Year,2.41,Yes,Off-campus,20131,Boarding house,15 km,Bus,118350,No,Yes,37336,Yes
2026401,Ravindu,Perera,20,Female,University of Colombo,Engineering,4th Year,2.54,Yes,Off-campus,7410,Private residence,1 km,Bus,61901,No,Yes,26870,No
2026402,Kasun,Jayasekara,24,Male,University of Moratuwa,Business,1th Year,2.99,No,On-campus,0,Private residence,7 km,Private vehicle,265513,Yes,No,17864,No
2026403,Kasun,Fernando,19,Female,SLIIT,Engineering,1th Year,2.84,Yes,On-campus,11269,Boarding house,15 km,Private vehicle,60261,No,Yes,37999,No
2026404,Dinuka,Fernando,21,Male,SLIIT,IT,3th Year,3.45,No,On-campus,0,On-campus,17 km,Train,166565,No,Yes,21459,Yes
2026405,Tharushi,Wickramasinghe,20,Male,NSBM Green University,Business,1th Year,2.64,No,Off-campus,0,Private residence,13 km,Private vehicle,262928,No,Yes,35930,Yes
2026406,Nethmi,Silva,21,Female,NSBM Green University,IT,3th Year,3.0,Yes,On-campus,18542,Boarding house,8 km,Bus,186452,Yes,No,32959,Yes
2026407,Sachini,Silva,24,Male,NSBM Green University,Medicine,1th Year,2.51,Yes,Off-campus,10300,Boarding house,12 km,Bus,255491,Yes,Yes,28330,No
2026408,Tharushi,Silva,24,Male,University of Colombo,Medicine,3th Year,2.44,No,On-campus,0,Boarding house,18 km,Walk,80540,Yes,Yes,38870,Yes
2026409,Kasun,Wickramasinghe,18,Male,University of Colombo,Engineering,1th Year,2.75,No,On-campus,0,Private residence,6 km,Bus,231839,Yes,No,32588,Yes
2026410,Tharushi,Jayasekara,20,Female,SLIIT,Engineering,4th Year,2.92,No,On-campus,0,Boarding house,20 km,Bus,204543,No,Yes,15823,No
2026411,Harsha,Silva,20,Male,University of Colombo,Engineering,1th Year,2.1,Yes,On-campus,4618,Boarding house,13 km,Bus,167962,No,No,21813,Yes
2026412,Dinuka,Perera,25,Male,SLIIT,Medicine,4th Year,3.61,No,Boarding house,0,On-campus,17 km,Private vehicle,204211,No,No,32577,No
2026413,Harsha,Wickramasinghe,21,Male,University of Colombo,Medicine,3th Year,2.66,Yes,On-campus,12681,On-campus,7 km,Walk,110108,No,Yes,19206,Yes
2026414,Kasun,Wickramasinghe,23,Female,University of Colombo,Business,2th Year,3.65,No,Off-campus,0,Private residence,2 km,Private vehicle,186377,Yes,Yes,38211,No
2026415,Ravindu,Jayasekara,18,Male,University of Colombo,Medicine,3th Year,2.81,No,Off-campus,0,On-campus,2 km,Bus,98683,No,No,29619,No
2026416,Sachini,Fernando,20,Female,SLIIT,IT,4th Year,2.04,Yes,Boarding house,1894,Private residence,9 km,Bus,183202,Yes,Yes,27011,Yes
2026417,Tharushi,Perera,23,Female,University of Moratuwa,Business,3th Year,3.9,No,On-campus,0,Boarding house,10 km,Walk,88312,No,No,19952,Yes
2026418,Tharushi,Wickramasinghe,22,Male,University of Colombo,Engineering,2th Year,2.28,No,Boarding house,0,On-campus,5 km,Private vehicle,270666,No,No,33791,No
2026419,Dinuka,Wickramasinghe,24,Female,University of Moratuwa,Engineering,4th Year,3.11,Yes,Boarding house,15211,On-campus,15 km,Bus,177562,No,Yes,20832,No
2026420,Tharushi,Wijesinghe,19,Female,NSBM Green University,Engineering,3th Year,2.44,Yes,Boarding house,22530,Private residence,5 km,Walk,224138,Yes,No,33325,Yes
2026421,Tharushi,Jayasekara,18,Male,University of Moratuwa,Medicine,1th Year,2.06,Yes,Boarding house,7593,On-campus,12 km,Train,276455,Yes,Yes,17382,Yes
2026422,Harsha,Silva,23,Female,University of Moratuwa,IT,4th Year,2.94,No,Off-campus,0,Private residence,11 km,Train,111828,Yes,Yes,21305,Yes
2026423,Tharushi,Perera,25,Male,University of Moratuwa,IT,1th Year,2.7,Yes,On-campus,4034,On-campus,15 km,Private vehicle,273317,Yes,Yes,16008,Yes
2026424,Ayesh,Silva,18,Male,SLIIT,Business,3th Year,3.95,Yes,Boarding house,11953,Boarding house,1 km,Train,58931,No,Yes,33901,Yes
2026425,Ayesh,Fernando,23,Male,University of Colombo,Business,4th Year,2.23,No,Boarding house,0,Boarding house,7 km,Walk,101917,Yes,No,24924,No
2026426,Tharushi,Wickramasinghe,24,Female,University of Moratuwa,Business,3th Year,3.4,No,On-campus,0,Private residence,11 km,Bus,112950,No,Yes,22497,No
2026427,Ravindu,Fernando,24,Male,SLIIT,Business,2th Year,3.59,Yes,Off-campus,24725,Private residence,20 km,Private vehicle,197874,Yes,Yes,37191,Yes
2026428,Dinuka,Jayasekara,23,Female,University of Colombo,IT,3th Year,2.79,Yes,Off-campus,1125,Boarding house,14 km,Train,195579,No,No,20788,Yes
2026429,Sachini,Silva,25,Female,SLIIT,Engineering,1th Year,3.69,Yes,Off-campus,19991,Private residence,5 km,Private vehicle,243242,No,Yes,23488,No
2026430,Nethmi,Jayasekara,18,Male,SLIIT,IT,3th Year,2.12,No,On-campus,0,Private residence,16 km,Train,267288,No,No,17310,Yes
2026431,Dinuka,Wijesinghe,22,Male,NSBM Green University,IT,2th Year,2.37,No,Boarding house,0,On-campus,14 km,Private vehicle,226106,Yes,Yes,36988,No
2026432,Harsha,Silva,22,Male,NSBM Green University,Medicine,1th Year,2.3,Yes,On-campus,5986,Boarding house,12 km,Walk,143775,No,Yes,33219,Yes
2026433,Sachini,Jayasekara,24,Female,University of Colombo,IT,4th Year,2.8,Yes,Boarding house,5596,On-campus,2 km,Walk,299292,Yes,Yes,24600,Yes
2026434,Harsha,Fernando,24,Male,University of Moratuwa,Engineering,1th Year,3.49,No,On-campus,0,On-campus,10 km,Private vehicle,264645,No,No,19957,No
2026435,Dinuka,Wickramasinghe,24,Female,University of Moratuwa,IT,2th Year,3.73,Yes,Off-campus,9512,Boarding house,19 km,Bus,213336,No,No,30815,Yes
2026436,Ravindu,Wickramasinghe,25,Female,University of Colombo,IT,4th Year,2.36,Yes,On-campus,10903,Boarding house,15 km,Train,275121,No,Yes,37756,No
2026437,Ayesh,Jayasekara,18,Male,SLIIT,Medicine,1th Year,3.7,No,Off-campus,0,On-campus,14 km,Bus,132553,Yes,Yes,39221,Yes
2026438,Kasun,Silva,20,Female,University of Colombo,IT,1th Year,2.6,No,Boarding house,0,On-campus,10 km,Train,142177,No,Yes,28838,Yes
2026439,Ayesh,Perera,21,Female,SLIIT,Engineering,1th Year,3.46,Yes,Off-campus,22253,Boarding house,1 km,Walk,271217,No,Yes,20696,No
2026440,Sachini,Wijesinghe,25,Female,NSBM Green University,Medicine,2th Year,3.52,No,Boarding house,0,Private residence,8 km,Private vehicle,114266,Yes,Yes,15689,No
2026441,Kasun,Jayasekara,21,Male,SLIIT,Medicine,4th Year,3.03,No,Boarding house,0,On-campus,19 km,Walk,132657,Yes,No,25457,No
2026442,Tharushi,Wijesinghe,20,Male,SLIIT,Medicine,2th Year,3.98,No,Boarding house,0,Private residence,16 km,Walk,173722,Yes,No,35363,No
2026443,Dinuka,Wickramasinghe,18,Male,SLIIT,Medicine,1th Year,2.71,Yes,On-campus,19636,Boarding house,3 km,Walk,232205,No,Yes,31032,No
2026444,Kasun,Jayasekara,24,Female,NSBM Green University,Medicine,2th Year,3.44,Yes,On-campus,12466,On-campus,19 km,Train,71250,Yes,Yes,39904,No
2026445,Dinuka,Silva,20,Male,NSBM Green University,IT,4th Year,2.02,Yes,Off-campus,24732,Private residence,11 km,Private vehicle,80827,No,Yes,32942,Yes
2026446,Nethmi,Fernando,18,Female,University of Moratuwa,Engineering,2th Year,3.79,No,Off-campus,0,On-campus,5 km,Private vehicle,208779,Yes,No,30220,No
2026447,Ayesh,Fernando,20,Female,NSBM Green University,IT,2th Year,3.89,Yes,Boarding house,10704,On-campus,18 km,Walk,187104,Yes,Yes,18971,Yes
2026448,Ravindu,Wijesinghe,24,Female,University of Colombo,Business,4th Year,3.94,Yes,On-campus,20638,Private residence,2 km,Walk,216768,No,Yes,38759,Yes
2026449,Tharushi,Wickramasinghe,22,Male,University of Colombo,Business,1th Year,3.33,Yes,On-campus,401,Boarding house,3 km,Train,116940,Yes,No,19488,Yes
2026450,Nethmi,Perera,19,Male,NSBM Green University,Medicine,3th Year,2.68,Yes,Off-campus,20790,Private residence,18 km,Bus,154767,Yes,Yes,22215,No
2026451,Tharushi,Jayasekara,20,Female,University of Moratuwa,IT,1th Year,3.88,No,On-campus,0,Boarding house,10 km,Bus,76565,No,Yes,23627,Yes
2026452,Harsha,Perera,19,Male,University of Colombo,IT,1th Year,3.46,Yes,On-campus,14906,Private residence,20 km,Train,248836,No,Yes,22497,No
2026453,Ravindu,Fernando,22,Female,University of Moratuwa,IT,2th Year,2.25,Yes,Off-campus,18604,Private residence,9 km,Train,225175,No,Yes,34797,Yes
2026454,Tharushi,Wijesinghe,18,Male,NSBM Green University,Business,2th Year,2.39,Yes,Off-campus,15434,On-campus,10 km,Train,69257,Yes,No,17418,Yes
2026455,Sachini,Jayasekara,18,Male,University of Colombo,Medicine,2th Year,3.49,Yes,Boarding house,1388,On-campus,13 km,Private vehicle,84559,Yes,Yes,24687,No
2026456,Ravindu,Wijesinghe,22,Female,SLIIT,Medicine,2th Year,2.9,No,On-campus,0,Boarding house,14 km,Private vehicle,155004,No,No,32219,No
2026457,Tharushi,Wickramasinghe,21,Female,NSBM Green University,Business,1th Year,3.56,No,On-campus,0,On-campus,19 km,Walk,134460,Yes,No,29361,Yes
2026458,Kasun,Jayasekara,21,Male,University of Moratuwa,Business,1th Year,2.05,No,Off-campus,0,Boarding house,13 km,Walk,145065,No,Yes,17237,No
2026459,Nethmi,Wickramasinghe,18,Female,SLIIT,Business,3th Year,3.11,Yes,Boarding house,845,Boarding house,16 km,Walk,259672,Yes,Yes,20025,No
2026460,Tharushi,Jayasekara,24,Female,University of Colombo,Medicine,1th Year,3.88,No,Boarding house,0,Boarding house,14 km,Walk,58484,Yes,Yes,35963,Yes
2026461,Ayesh,Perera,24,Female,SLIIT,Business,4th Year,3.37,Yes,Off-campus,23261,On-campus,2 km,Walk,149872,No,No,24972,No
2026462,Sachini,Perera,24,Male,University of Colombo,Engineering,3th Year,3.82,Yes,Boarding house,18697,On-campus,16 km,Train,127966,Yes,Yes,38273,Yes
2026463,Ayesh,Wijesinghe,18,Female,University of Colombo,Business,4th Year,3.99,No,Off-campus,0,On-campus,11 km,Bus,291807,Yes,No,19144,No
2026464,Ravindu,Silva,20,Male,NSBM Green University,Engineering,4th Year,3.68,Yes,On-campus,8469,Boarding house,15 km,Private vehicle,187414,No,No,32735,No
2026465,Dinuka,Wijesinghe,25,Female,NSBM Green University,Medicine,2th Year,2.82,No,Off-campus,0,Boarding house,11 km,Private vehicle,82691,Yes,No,39888,Yes
2026466,Nethmi,Silva,22,Male,SLIIT,Business,4th Year,3.02,No,Off-campus,0,Boarding house,2 km,Walk,260874,No,Yes,27909,Yes
2026467,Tharushi,Wijesinghe,20,Female,NSBM Green University,Engineering,2th Year,3.03,Yes,Boarding house,5875,Private residence,20 km,Bus,180699,No,No,34379,Yes
2026468,Ravindu,Perera,18,Female,University of Moratuwa,Medicine,1th Year,3.56,No,On-campus,0,Boarding house,1 km,Bus,192894,Yes,No,29376,Yes
2026469,Ravindu,Jayasekara,21,Male,SLIIT,Medicine,2th Year,2.7,No,On-campus,0,On-campus,14 km,Bus,165938,No,Yes,27939,No
2026470,Harsha,Wijesinghe,19,Male,SLIIT,Medicine,1th Year,3.1,Yes,On-campus,20829,On-campus,3 km,Bus,90622,Yes,Yes,31147,Yes
2026471,Tharushi,Silva,21,Female,SLIIT,IT,2th Year,2.6,No,Off-campus,0,Private residence,20 km,Walk,161965,Yes,No,26403,No
2026472,Harsha,Fernando,24,Female,University of Moratuwa,Business,1th Year,2.27,No,Off-campus,0,Private residence,20 km,Bus,70423,Yes,Yes,30736,Yes
2026473,Harsha,Wijesinghe,22,Female,University of Moratuwa,Medicine,4th Year,2.03,No,On-campus,0,On-campus,8 km,Walk,252952,No,Yes,23853,No
2026474,Nethmi,Wijesinghe,19,Female,SLIIT,Engineering,2th Year,3.32,Yes,Off-campus,16222,Private residence,9 km,Walk,234939,No,Yes,30446,Yes
2026475,Ayesh,Silva,23,Male,NSBM Green University,Medicine,4th Year,2.21,No,Boarding house,0,Private residence,1 km,Bus,56510,Yes,No,15602,Yes
2026476,Ravindu,Jayasekara,18,Female,SLIIT,IT,1th Year,2.74,Yes,Boarding house,6555,On-campus,8 km,Bus,281412,Yes,No,29141,No
2026477,Dinuka,Perera,21,Female,University of Colombo,Business,1th Year,3.21,No,Boarding house,0,Private residence,5 km,Walk,112421,No,No,28162,No
2026478,Harsha,Silva,23,Female,SLIIT,Medicine,2th Year,3.16,Yes,Boarding house,2892,On-campus,4 km,Private vehicle,133038,No,No,16912,Yes
2026479,Sachini,Jayasekara,20,Male,University of Moratuwa,IT,4th Year,2.52,Yes,Off-campus,13689,Boarding house,15 km,Bus,216601,No,No,28730,No
2026480,Tharushi,Jayasekara,19,Female,University of Colombo,Medicine,4th Year,2.49,No,On-campus,0,Private residence,1 km,Walk,243908,Yes,Yes,25067,No
2026481,Nethmi,Jayasekara,18,Female,SLIIT,IT,2th Year,3.48,Yes,Boarding house,6649,On-campus,11 km,Train,117440,Yes,No,31246,Yes
2026482,Tharushi,Silva,18,Male,University of Colombo,IT,3th Year,3.61,Yes,Boarding house,18879,Private residence,20 km,Private vehicle,198491,Yes,No,39083,No
2026483,Sachini,Wijesinghe,24,Male,University of Moratuwa,Medicine,3th Year,3.12,Yes,On-campus,6967,On-campus,12 km,Bus,154602,No,Yes,35223,Yes
2026484,Ayesh,Wijesinghe,21,Female,SLIIT,Business,4th Year,2.35,Yes,Off-campus,9443,Private residence,14 km,Train,127601,Yes,Yes,34403,No
